PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Earth,Europa,Mars,True,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,True,transported_True
0417_03,59.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0425_01,37.0,1094.0,2.0,26.0,34.0,1.0,0,0,1,0,0,0,1,0,0
0425_02,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0425_03,31.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0428_01,29.0,0.0,4118.0,0.0,715.0,3139.0,0,1,0,0,0,0,1,0,1
0429_01,20.0,2.0,10116.0,0.0,2.0,225.0,0,1,0,0,1,0,0,0,1
0429_02,46.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0430_01,29.0,0.0,1026.0,0.0,16.0,0.0,1,0,0,0,0,0,1,0,1
0431_01,43.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0432_01,17.0,1483.0,10.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0433_02,47.0,4.0,891.0,0.0,2962.0,3656.0,0,1,0,0,0,0,1,0,0
0434_01,45.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0435_01,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0436_01,10.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
0436_02,56.0,46.0,11.0,0.0,622.0,0.0,1,0,0,0,0,1,0,0,0
0437_01,39.0,382.0,0.0,22.0,467.0,0.0,1,0,0,0,0,0,1,0,0
0437_02,40.0,7.0,0.0,840.0,26.0,0.0,1,0,0,0,0,1,0,0,0
0441_01,32.0,0.0,0.0,0.0,722.0,0.0,1,0,0,0,1,0,0,0,0
0442_01,35.0,7.0,1043.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
0444_01,32.0,2484.0,429.0,102.0,0.0,0.0,0,0,1,0,0,0,1,1,0
0445_01,25.0,1352.0,0.0,0.0,24.0,799.0,1,0,0,0,0,0,1,0,0
0446_01,22.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0447_01,22.0,9.0,0.0,795.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0448_01,24.0,757.0,0.0,0.0,32.0,0.0,1,0,0,0,0,0,1,0,0
0449_01,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0452_01,22.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0453_01,19.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0453_03,74.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0454_02,42.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0454_03,43.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0456_01,55.0,210.0,185.0,188.0,59.0,73.0,1,0,0,0,0,0,1,0,0
0457_01,19.0,0.0,0.0,747.0,26.0,0.0,1,0,0,0,0,1,0,0,1
0457_02,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0457_03,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
0458_01,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0459_01,15.0,2156.0,0.0,0.0,59.0,2.0,1,0,0,0,0,0,1,0,0
0460_01,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
0461_01,31.0,0.0,869.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1
0461_02,22.0,0.0,70.0,182.0,612.0,20.0,1,0,0,0,0,0,1,0,1
0461_03,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
0463_02,14.0,928.0,852.0,81.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0465_01,19.0,4.0,10.0,0.0,1178.0,428.0,1,0,0,0,0,0,1,0,0
0466_01,36.0,0.0,0.0,863.0,1.0,1.0,1,0,0,0,0,0,1,0,0
0471_01,16.0,0.0,45.0,2.0,5183.0,170.0,0,1,0,0,0,0,1,0,0
0471_02,30.0,0.0,7972.0,0.0,0.0,4.0,0,1,0,0,1,0,0,0,1
0472_01,37.0,0.0,10.0,544.0,9.0,299.0,1,0,0,0,0,1,0,0,0
0474_01,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
0475_01,36.0,0.0,0.0,38.0,9.0,943.0,1,0,0,0,0,0,1,0,0
0476_02,27.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0476_03,12.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0477_01,22.0,0.0,5.0,0.0,1619.0,0.0,1,0,0,0,0,0,1,0,0
0481_01,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0482_01,27.0,0.0,118.0,0.0,5.0,665.0,1,0,0,0,0,0,1,0,0
0482_02,28.0,0.0,14.0,0.0,0.0,615.0,1,0,0,0,0,0,1,0,0
0485_01,21.0,0.0,33.0,0.0,3348.0,55.0,0,1,0,0,1,0,0,0,0
0490_01,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0499_01,27.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
0499_02,21.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0500_01,21.0,513.0,0.0,1749.0,82.0,0.0,0,0,1,0,1,0,0,0,1
0503_01,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
0503_02,43.0,1821.0,0.0,47.0,29.0,0.0,0,0,1,0,0,0,1,0,0
0503_03,42.0,1246.0,35.0,16.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0504_01,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0504_02,54.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0504_04,64.0,0.0,1737.0,11.0,401.0,752.0,0,1,0,0,0,0,1,0,0
0504_05,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0506_01,23.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0507_01,39.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0510_01,59.0,0.0,16521.0,0.0,323.0,0.0,0,1,0,0,0,0,1,0,1
0512_01,32.0,0.0,5755.0,0.0,59.0,122.0,0,1,0,0,1,0,0,0,1
0512_02,55.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0513_01,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
0515_01,50.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0516_01,55.0,113.0,2492.0,41.0,0.0,2376.0,0,1,0,0,1,0,0,0,0
0522_01,42.0,0.0,0.0,750.0,0.0,156.0,1,0,0,0,0,0,1,0,0
0523_01,35.0,553.0,213.0,1733.0,0.0,6.0,1,0,0,0,0,0,1,0,1
0527_02,34.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0528_01,46.0,0.0,1119.0,0.0,3427.0,6595.0,0,1,0,0,0,0,1,0,0
0529_01,26.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0531_01,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0
0533_01,33.0,20.0,0.0,384.0,557.0,0.0,0,0,1,0,0,0,1,0,0
0534_01,34.0,98.0,715.0,29.0,5732.0,1902.0,0,1,0,0,0,0,1,0,0
0534_02,49.0,3573.0,1308.0,316.0,641.0,25.0,0,1,0,0,0,0,1,0,0
0537_01,22.0,0.0,5.0,0.0,320.0,352.0,1,0,0,0,0,0,1,0,0
0538_01,28.0,0.0,1073.0,0.0,0.0,5.0,1,0,0,0,0,0,1,0,1
0539_02,36.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0539_04,49.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0539_05,38.0,0.0,1793.0,479.0,9.0,4987.0,0,1,0,0,0,0,1,0,0
0540_01,31.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0542_01,26.0,9.0,0.0,0.0,0.0,878.0,1,0,0,0,0,0,1,0,0
0545_01,23.0,59.0,0.0,0.0,681.0,0.0,1,0,0,0,0,0,1,0,0
0546_01,24.0,930.0,691.0,838.0,0.0,0.0,1,0,0,0,1,0,0,0,0
0547_01,23.0,0.0,15.0,831.0,16.0,3.0,1,0,0,0,0,0,1,0,0
0548_01,24.0,0.0,86.0,704.0,0.0,1.0,1,0,0,0,0,0,1,0,1
0549_01,32.0,666.0,0.0,0.0,252.0,1.0,0,0,1,0,0,1,0,0,1
0549_02,43.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0550_01,23.0,13.0,12.0,0.0,762.0,0.0,1,0,0,0,0,0,1,0,1
0551_01,42.0,126.0,0.0,266.0,445.0,12.0,1,0,0,0,0,0,1,0,0
0552_01,29.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0553_01,40.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0553_02,37.0,0.0,6506.0,0.0,764.0,0.0,0,1,0,0,0,0,1,0,1
0555_01,61.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0555_02,33.0,0.0,165.0,1.0,2525.0,0.0,0,1,0,0,0,0,1,0,0
0556_01,19.0,0.0,1428.0,0.0,1.0,19.0,1,0,0,0,0,0,1,0,1
0559_01,21.0,0.0,12.0,580.0,0.0,79.0,1,0,0,0,0,1,0,0,0
0560_01,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
0560_02,12.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1
0561_01,22.0,0.0,0.0,332.0,442.0,0.0,1,0,0,0,0,0,1,0,0
0563_01,33.0,840.0,642.0,402.0,21.0,0.0,0,0,1,0,1,0,0,0,0
0564_01,32.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0564_02,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0565_01,31.0,697.0,0.0,612.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0566_01,13.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0567_01,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0569_01,23.0,0.0,334.0,310.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0570_01,36.0,530.0,5085.0,1.0,146.0,872.0,0,1,0,0,0,0,1,1,1
0571_01,22.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0571_02,19.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0
0571_03,42.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0571_05,16.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0571_06,55.0,0.0,1542.0,0.0,1814.0,1568.0,0,1,0,0,0,0,1,0,0
0571_07,55.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0572_01,19.0,1911.0,0.0,21.0,854.0,0.0,1,0,0,0,0,0,1,0,0
0575_01,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0577_01,65.0,0.0,0.0,521.0,105.0,0.0,1,0,0,0,0,0,1,0,0
0579_01,55.0,53.0,790.0,37.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0580_01,49.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0581_01,22.0,0.0,0.0,601.0,183.0,4.0,1,0,0,0,0,0,1,0,0
0582_01,33.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0583_01,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0583_02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0583_03,33.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0585_01,48.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0585_02,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0585_03,23.0,2648.0,0.0,1092.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0586_01,53.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0587_01,18.0,5.0,25.0,616.0,0.0,1042.0,0,0,1,0,0,0,1,0,0
0588_01,20.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0589_01,23.0,234.0,1.0,551.0,0.0,1.0,1,0,0,0,0,0,1,0,0
0590_01,48.0,801.0,2.0,0.0,1.0,973.0,1,0,0,0,0,0,1,0,0
0591_01,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0594_01,9.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0
0597_02,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0599_01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
0599_03,26.0,1252.0,0.0,46.0,124.0,6.0,0,0,1,0,0,0,1,0,0
0599_04,9.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0600_01,24.0,0.0,3385.0,826.0,9.0,793.0,0,1,0,0,0,0,1,0,1
0602_01,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0602_02,25.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0602_03,21.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0603_01,21.0,0.0,0.0,12.0,0.0,747.0,1,0,0,0,0,0,1,0,0
0608_01,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0611_01,31.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
0612_01,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,1
0615_01,58.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0615_02,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0615_03,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
0618_01,21.0,0.0,0.0,908.0,49.0,0.0,1,0,0,0,1,0,0,0,1
0618_02,21.0,1.0,368.0,0.0,0.0,388.0,1,0,0,0,0,1,0,0,0
0619_02,43.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0623_01,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0628_01,44.0,103.0,0.0,18.0,1197.0,1.0,1,0,0,0,0,0,1,0,1
0629_01,38.0,0.0,0.0,0.0,1018.0,0.0,1,0,0,0,0,0,1,0,0
0630_01,32.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0631_01,55.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0633_01,31.0,629.0,0.0,0.0,150.0,0.0,0,0,1,0,0,1,0,1,0
0634_01,39.0,0.0,1496.0,0.0,140.0,383.0,1,0,0,0,0,0,1,0,0
0635_01,35.0,0.0,1778.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0635_02,37.0,614.0,0.0,50.0,11.0,319.0,1,0,0,0,0,0,1,0,0
0636_01,13.0,0.0,7.0,0.0,339.0,359.0,1,0,0,0,1,0,0,0,0
0636_02,21.0,0.0,0.0,7.0,675.0,0.0,1,0,0,0,0,0,1,0,0
0637_01,20.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0638_01,20.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0641_01,36.0,2.0,0.0,0.0,1958.0,19.0,1,0,0,0,0,0,1,0,0
0642_01,29.0,0.0,3344.0,0.0,118.0,972.0,0,1,0,0,1,0,0,0,1
0642_02,36.0,0.0,4967.0,82.0,1517.0,575.0,0,1,0,0,1,0,0,0,1
0642_03,79.0,0.0,0.0,0.0,2210.0,2.0,0,1,0,0,0,0,1,0,0
0642_04,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0642_05,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0643_01,19.0,1019.0,266.0,141.0,0.0,0.0,0,0,1,0,0,0,1,0,1
0644_01,33.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0646_01,38.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0647_01,7.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0647_02,58.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0647_03,33.0,105.0,0.0,1087.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0650_01,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
0655_01,37.0,237.0,2.0,708.0,0.0,0.0,0,0,1,0,0,0,1,0,1
0656_01,32.0,0.0,0.0,0.0,768.0,3.0,1,0,0,0,0,0,1,0,0
0657_02,38.0,0.0,8.0,736.0,140.0,0.0,1,0,0,0,0,0,1,0,0
0659_01,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0660_01,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0661_01,44.0,0.0,2506.0,0.0,1360.0,722.0,0,1,0,0,0,0,1,0,0
0663_01,44.0,86.0,525.0,16.0,49.0,39.0,1,0,0,0,0,0,1,0,1
0664_01,36.0,0.0,0.0,0.0,4507.0,5689.0,0,1,0,0,0,0,1,0,0
0665_02,15.0,1264.0,0.0,2.0,23.0,0.0,0,0,1,0,0,0,1,0,0
0668_01,45.0,0.0,25.0,87.0,989.0,482.0,1,0,0,0,0,0,1,0,0
0669_01,26.0,0.0,530.0,2.0,9.0,403.0,1,0,0,0,0,0,1,0,0
0671_01,46.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
0672_01,25.0,1.0,0.0,38.0,7.0,740.0,1,0,0,0,0,0,1,0,0
0674_01,46.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0677_01,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0678_01,37.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0680_01,45.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0680_02,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0682_01,38.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0683_01,30.0,269.0,96.0,252.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0684_02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
0684_03,20.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0685_01,41.0,1.0,922.0,4.0,55.0,15.0,1,0,0,0,0,0,1,0,0
0686_01,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0687_01,19.0,3097.0,0.0,9.0,0.0,213.0,0,0,1,0,0,0,1,0,0
0688_01,34.0,1973.0,0.0,97.0,41.0,3.0,0,0,1,0,0,0,1,0,0
0689_01,36.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0690_01,54.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0691_01,19.0,164.0,0.0,783.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0691_02,21.0,505.0,0.0,1952.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0691_03,23.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0693_02,34.0,0.0,3488.0,0.0,4343.0,38.0,0,1,0,0,0,0,1,0,0
0696_01,22.0,0.0,581.0,226.0,74.0,0.0,1,0,0,0,0,0,1,0,1
0697_01,24.0,21.0,0.0,689.0,12.0,0.0,1,0,0,0,1,0,0,0,1
0699_02,24.0,2698.0,0.0,301.0,8.0,5.0,0,0,1,0,1,0,0,0,0
0701_01,33.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0702_01,24.0,121.0,237.0,4.0,387.0,54.0,1,0,0,0,0,0,1,0,0
0703_01,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0704_01,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0705_01,43.0,0.0,0.0,722.0,0.0,0.0,1,0,0,0,1,0,0,0,1
0709_01,25.0,0.0,4949.0,0.0,452.0,15.0,0,1,0,0,1,0,0,0,1
0710_01,23.0,1695.0,0.0,0.0,31.0,349.0,0,0,1,0,0,0,1,0,0
0713_01,26.0,1577.0,2.0,0.0,30.0,0.0,1,0,0,0,0,0,1,0,0
0714_01,38.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
0714_02,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
0714_04,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0714_05,25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0714_06,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
0714_07,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
0718_01,21.0,521.0,0.0,4.0,261.0,1.0,1,0,0,0,0,0,1,0,0
0719_01,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
0724_01,24.0,0.0,23.0,0.0,184.0,2566.0,1,0,0,0,0,1,0,0,0
0726_01,20.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0727_01,23.0,139.0,0.0,1.0,152.0,354.0,1,0,0,0,0,0,1,0,1
0728_01,29.0,0.0,0.0,2.0,786.0,594.0,1,0,0,0,1,0,0,0,1
0729_01,14.0,7.0,781.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0733_01,23.0,0.0,38.0,88.0,4.0,561.0,1,0,0,0,1,0,0,0,0
0734_01,62.0,712.0,2.0,322.0,0.0,517.0,1,0,0,0,0,0,1,0,0
0736_01,23.0,0.0,0.0,484.0,188.0,0.0,1,0,0,0,0,0,1,0,0
0740_01,67.0,76.0,16.0,0.0,2247.0,1166.0,0,1,0,0,1,0,0,0,0
0740_02,14.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0740_03,41.0,3594.0,3425.0,0.0,0.0,58.0,0,1,0,0,0,0,1,0,0
0743_01,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0746_01,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0750_01,22.0,15.0,142.0,0.0,41.0,493.0,1,0,0,0,1,0,0,0,0
0756_01,54.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0756_02,34.0,47.0,287.0,0.0,4302.0,0.0,0,1,0,0,0,0,1,0,0
0757_01,67.0,1.0,0.0,5.0,1022.0,151.0,0,0,1,0,1,0,0,0,0
0762_01,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0765_01,35.0,1248.0,0.0,55.0,12.0,0.0,0,0,1,0,0,1,0,0,1
0767_01,49.0,0.0,6.0,679.0,15.0,187.0,1,0,0,0,0,0,1,0,0
0768_01,36.0,29.0,12180.0,0.0,93.0,17306.0,0,1,0,0,1,0,0,0,0
0769_01,54.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0770_01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0770_04,10.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0770_05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
0771_01,25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
0772_01,37.0,0.0,16.0,325.0,4476.0,1359.0,0,1,0,0,1,0,0,0,0
0772_02,15.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0772_04,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1
0773_01,30.0,558.0,4.0,0.0,175.0,0.0,1,0,0,0,0,0,1,0,0
0776_01,19.0,0.0,2.0,1399.0,0.0,18.0,1,0,0,0,0,0,1,0,1
0777_01,30.0,0.0,3004.0,0.0,1018.0,0.0,0,1,0,0,0,0,1,0,0
0781_01,21.0,14.0,33.0,0.0,3.0,467.0,1,0,0,0,0,1,0,0,0
0782_01,59.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0784_01,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0785_01,32.0,713.0,0.0,2.0,0.0,1.0,1,0,0,0,0,0,1,0,0
0786_01,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0789_01,31.0,0.0,166.0,4.0,2177.0,342.0,0,1,0,0,0,0,1,1,0
0789_02,30.0,0.0,142.0,870.0,89.0,3497.0,0,1,0,0,0,0,1,0,0
0789_03,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
0791_01,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
0793_01,39.0,0.0,0.0,0.0,7.0,766.0,1,0,0,0,0,1,0,0,0
0794_02,27.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
0795_01,34.0,0.0,0.0,0.0,874.0,0.0,1,0,0,0,0,0,1,0,0
0796_01,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
0797_01,29.0,0.0,0.0,0.0,0.0,645.0,1,0,0,0,0,0,1,0,0
0798_01,38.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1
0802_01,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0805_01,36.0,0.0,13248.0,100.0,1953.0,1.0,0,1,0,0,1,0,0,1,1
0806_01,31.0,183.0,0.0,32.0,0.0,1171.0,1,0,0,0,0,0,1,0,0
0806_02,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
0808_01,31.0,159.0,110.0,701.0,0.0,10.0,1,0,0,0,0,0,1,0,0
0809_03,42.0,836.0,0.0,51.0,304.0,0.0,0,0,1,0,0,0,1,0,0
0809_04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
0811_01,41.0,1209.0,0.0,0.0,0.0,833.0,0,0,1,0,0,1,0,0,0
0811_02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
